cohort,cohort_label,is_clinical,n_test,prevalence,n_partitions,rule,rule_label,n_perm,permutation_scheme,seed,alpha,method,conclusion,statistic_name,statistic,p_value,p_is_floor,p_value_report,p_floor,runtime_s,detail,p_holm_across_cohorts,p_bh_across_cohorts,flag_raw,flag_holm,flag_bh,multiplicity_applies
brfss2024,BRFSS 2024,True,8978,0.21073735798618845,5,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.9382859634229592,0.19208079192080793,False,0.1921,9.999000099990002e-05,35.7058926000027,n_pairs=48; n_pairs_dropped_var_floor=0; p_report=0.1921; p_holm_perm=0.2208; p_holm_asymptotic=0.1584,0.19208079192080793,0.19208079192080793,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.21073735798618845,5,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.11368021159369424,0.46685331466853314,False,0.4669,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.4669; null_p95=0.1921; null_mean=0.1171,0.46685331466853314,0.46685331466853314,False,False,False,True
brfss2024,BRFSS 2024,True,8978,0.21073735798618845,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.051599791306185,0.0016998300169983002,False,0.0017,9.999000099990002e-05,35.7058926000027,n_pairs=57; n_pairs_dropped_var_floor=0; p_report=0.0017; p_holm_perm=0.0456; p_holm_asymptotic=1.008e-10,0.010198980101989802,0.0038246175382461753,True,True,True,True
brfss2024,BRFSS 2024,True,8978,0.21073735798618845,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.22373194766285143,0.05749425057494251,False,0.0575,9.999000099990002e-05,88.744239200023,B=10000; scheme=joint; p_report=0.0575; null_p95=0.2282; null_mean=0.1375,0.30356964303569645,0.10348965103489652,False,False,False,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,0.0040995900409959,False,0.0041,9.999000099990002e-05,19.77598289999878,n_pairs=12; n_pairs_dropped_var_floor=0; p_report=0.0041; p_holm_perm=0.0012; p_holm_asymptotic=3.758e-17,0.031196880311968805,0.011698830116988301,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.08080979653560305,0.34066593340665935,False,0.3407,9.999000099990002e-05,39.73040060000494,B=10000; scheme=joint; p_report=0.3407; null_p95=0.1394; null_mean=0.0722,1.0,0.4379990572371335,False,False,False,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,0.0040995900409959,False,0.0041,9.999000099990002e-05,19.77598289999878,n_pairs=12; n_pairs_dropped_var_floor=0; p_report=0.0041; p_holm_perm=0.0012; p_holm_asymptotic=3.758e-17,0.031196880311968805,0.011698830116988301,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.08080979653560305,0.34066593340665935,False,0.3407,9.999000099990002e-05,39.73040060000494,B=10000; scheme=joint; p_report=0.3407; null_p95=0.1394; null_mean=0.0722,1.0,0.4379990572371335,False,False,False,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,0.0040995900409959,False,0.0041,9.999000099990002e-05,19.77598289999878,n_pairs=12; n_pairs_dropped_var_floor=0; p_report=0.0041; p_holm_perm=0.0012; p_holm_asymptotic=3.758e-17,0.031196880311968805,0.011698830116988301,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.08080979653560305,0.34066593340665935,False,0.3407,9.999000099990002e-05,39.73040060000494,B=10000; scheme=joint; p_report=0.3407; null_p95=0.1394; null_mean=0.0722,0.9281071892810718,0.3832491750824918,False,False,False,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,19.77598289999878,n_pairs=5; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0005; p_holm_asymptotic=1.566e-17,0.0007999200079992001,0.00039996000399960006,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.06726777249691163,0.0082991700829917,False,0.0083,9.999000099990002e-05,39.73040060000494,B=10000; scheme=joint; p_report=0.0083; null_p95=0.0504; null_mean=0.0248,0.0580941905809419,0.0331966803319668,True,False,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),8.706591908744587,0.0006999300069993001,False,0.0007,9.999000099990002e-05,19.77598289999878,n_pairs=8; n_pairs_dropped_var_floor=0; p_report=0.0007; p_holm_perm=0.0007999; p_holm_asymptotic=2.505e-17,0.005599440055994401,0.0031496850314968504,True,True,True,True
adult_income,Adult Income,False,9045,0.2478717523493643,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.08080979653560305,0.1207879212078792,False,0.1208,9.999000099990002e-05,39.73040060000494,B=10000; scheme=joint; p_report=0.1208; null_p95=0.0989; null_mean=0.0490,0.4831516848315168,0.18118188181181882,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),4.21815401486509,0.20277972202779723,False,0.2028,9.999000099990002e-05,20.646893299999647,n_pairs=29; n_pairs_dropped_var_floor=0; p_report=0.2028; p_holm_perm=0.008699; p_holm_asymptotic=0.0007143,0.6083391660833917,0.26071678546431076,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.12900378310214378,0.7422257774222578,False,0.7422,9.999000099990002e-05,40.98764630011283,B=10000; scheme=joint; p_report=0.7422; null_p95=0.3519; null_mean=0.1869,1.0,0.83500399960004,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),4.21815401486509,0.20277972202779723,False,0.2028,9.999000099990002e-05,20.646893299999647,n_pairs=29; n_pairs_dropped_var_floor=0; p_report=0.2028; p_holm_perm=0.008699; p_holm_asymptotic=0.0007143,0.6083391660833917,0.26071678546431076,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.12900378310214378,0.7422257774222578,False,0.7422,9.999000099990002e-05,40.98764630011283,B=10000; scheme=joint; p_report=0.7422; null_p95=0.3519; null_mean=0.1869,1.0,0.83500399960004,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),4.21815401486509,0.05749425057494251,False,0.0575,9.999000099990002e-05,20.646893299999647,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.0575; p_holm_perm=0.005399; p_holm_asymptotic=0.0004434,0.17248275172482752,0.07392117931064038,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.12801324625766863,0.2243775622437756,False,0.2244,9.999000099990002e-05,40.98764630011283,B=10000; scheme=joint; p_report=0.2244; null_p95=0.1840; null_mean=0.1011,0.9239076092390761,0.33656634336566343,False,False,False,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.21815401486509,0.0182981701829817,False,0.0183,9.999000099990002e-05,20.646893299999647,n_pairs=14; n_pairs_dropped_var_floor=0; p_report=0.0183; p_holm_perm=0.0042; p_holm_asymptotic=0.0003448,0.054894510548945105,0.024397560243975602,True,False,True,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.12801324625766863,0.0178982101789821,False,0.0179,9.999000099990002e-05,40.98764630011283,B=10000; scheme=joint; p_report=0.0179; null_p95=0.1123; null_mean=0.0677,0.1073892610738926,0.0477285604772856,True,False,True,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.21815401486509,0.0182981701829817,False,0.0183,9.999000099990002e-05,20.646893299999647,n_pairs=14; n_pairs_dropped_var_floor=0; p_report=0.0183; p_holm_perm=0.0042; p_holm_asymptotic=0.0003448,0.0731926807319268,0.027447255274472553,True,False,True,True
nhis2023,NHIS 2023,True,5423,0.11174626590448092,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.12801324625766863,0.0178982101789821,False,0.0179,9.999000099990002e-05,40.98764630011283,B=10000; scheme=joint; p_report=0.0179; null_p95=0.1123; null_mean=0.0677,0.1431856814318568,0.0734926507349265,True,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.721367123162472,0.038196180381961806,False,0.0382,9.999000099990002e-05,17.537401699999464,n_pairs=33; n_pairs_dropped_var_floor=0; p_report=0.0382; p_holm_perm=0.0396; p_holm_asymptotic=3.798e-13,0.15278472152784722,0.05729427057294271,True,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.3279162152401589,0.08739126087391261,False,0.0874,9.999000099990002e-05,29.366764799924567,B=10000; scheme=joint; p_report=0.0874; null_p95=0.3656; null_mean=0.2101,0.6117388261173883,0.26217378262173785,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.721367123162472,0.038196180381961806,False,0.0382,9.999000099990002e-05,17.537401699999464,n_pairs=33; n_pairs_dropped_var_floor=0; p_report=0.0382; p_holm_perm=0.0396; p_holm_asymptotic=3.798e-13,0.15278472152784722,0.05729427057294271,True,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.3279162152401589,0.08739126087391261,False,0.0874,9.999000099990002e-05,29.366764799924567,B=10000; scheme=joint; p_report=0.0874; null_p95=0.3656; null_mean=0.2101,0.6117388261173883,0.26217378262173785,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.721367123162472,0.038196180381961806,False,0.0382,9.999000099990002e-05,17.537401699999464,n_pairs=33; n_pairs_dropped_var_floor=0; p_report=0.0382; p_holm_perm=0.0396; p_holm_asymptotic=3.798e-13,0.15278472152784722,0.05729427057294271,True,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.3279162152401589,0.08739126087391261,False,0.0874,9.999000099990002e-05,29.366764799924567,B=10000; scheme=joint; p_report=0.0874; null_p95=0.3656; null_mean=0.2101,0.6117388261173883,0.26217378262173785,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),7.721367123162472,0.013498650134986502,False,0.0135,9.999000099990002e-05,17.537401699999464,n_pairs=30; n_pairs_dropped_var_floor=0; p_report=0.0135; p_holm_perm=0.036; p_holm_asymptotic=3.453e-13,0.05399460053994601,0.021597840215978405,True,False,True,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.3279162152401589,0.06269373062693731,False,0.0627,9.999000099990002e-05,29.366764799924567,B=10000; scheme=joint; p_report=0.0627; null_p95=0.3430; null_mean=0.1924,0.252974702529747,0.1003099690030997,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),3.5325973794956753,0.058194180581941805,False,0.0582,9.999000099990002e-05,17.537401699999464,n_pairs=17; n_pairs_dropped_var_floor=0; p_report=0.0582; p_holm_perm=0.2057; p_holm_asymptotic=0.006995,0.1745825417458254,0.07482108931963947,False,False,False,True
nhis2024,NHIS 2024,True,1950,0.07487179487179488,5,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.18094033051444747,0.0244975502449755,False,0.0245,9.999000099990002e-05,29.366764799924567,B=10000; scheme=joint; p_report=0.0245; null_p95=0.1636; null_mean=0.1042,0.17148285171482852,0.0734926507349265,True,False,False,True
acs_income,ACS-Income,False,4000,0.4105,3,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,9.903355100002955,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.052729798215596535,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,29.028846099972725,B=10000; scheme=joint; p_report=<= 1.00e-04; null_p95=0.0282; null_mean=0.0157,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,9.903355100002955,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.052729798215596535,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,29.028846099972725,B=10000; scheme=joint; p_report=<= 1.00e-04; null_p95=0.0282; null_mean=0.0157,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,9.903355100002955,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.052729798215596535,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,29.028846099972725,B=10000; scheme=joint; p_report=<= 1.00e-04; null_p95=0.0282; null_mean=0.0157,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,9.903355100002955,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0007999200079992001,0.00039996000399960006,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.052729798215596535,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,29.028846099972725,B=10000; scheme=joint; p_report=<= 1.00e-04; null_p95=0.0282; null_mean=0.0157,0.0007999200079992001,0.0007999200079992001,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),4.372581773265076,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,9.903355100002955,n_pairs=3; n_pairs_dropped_var_floor=0; p_report=<= 1.00e-04; p_holm_perm=0.0003; p_holm_asymptotic=3.684e-05,0.0008999100089991002,0.0008999100089991002,True,True,True,True
acs_income,ACS-Income,False,4000,0.4105,3,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,flag,max-min AUROC gap,0.052729798215596535,9.999000099990002e-05,True,<= 1.00e-04,9.999000099990002e-05,29.028846099972725,B=10000; scheme=joint; p_report=<= 1.00e-04; null_p95=0.0282; null_mean=0.0157,0.0008999100089991002,0.0008999100089991002,True,True,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.014198580141985802,False,0.0142,9.999000099990002e-05,12.711773600007291,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0142; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.07099290070992902,0.025557444255574446,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.04555480059793182,0.1650834916508349,False,0.1651,9.999000099990002e-05,19.159554000012577,B=10000; scheme=joint; p_report=0.1651; null_p95=0.0575; null_mean=0.0345,0.9239076092390761,0.29715028497150286,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.014198580141985802,False,0.0142,9.999000099990002e-05,12.711773600007291,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0142; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.07099290070992902,0.025557444255574446,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.04555480059793182,0.1650834916508349,False,0.1651,9.999000099990002e-05,19.159554000012577,B=10000; scheme=joint; p_report=0.1651; null_p95=0.0575; null_mean=0.0345,0.9239076092390761,0.29715028497150286,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.014198580141985802,False,0.0142,9.999000099990002e-05,12.711773600007291,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0142; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.07099290070992902,0.025557444255574446,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.04555480059793182,0.1650834916508349,False,0.1651,9.999000099990002e-05,19.159554000012577,B=10000; scheme=joint; p_report=0.1651; null_p95=0.0575; null_mean=0.0345,0.9239076092390761,0.29715028497150286,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.0057994200579942,False,0.0058,9.999000099990002e-05,12.711773600007291,n_pairs=16; n_pairs_dropped_var_floor=0; p_report=0.0058; p_holm_perm=0.0016; p_holm_asymptotic=2.804e-06,0.028997100289971,0.0115988401159884,True,True,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.04555480059793182,0.0781921807819218,False,0.0782,9.999000099990002e-05,19.159554000012577,B=10000; scheme=joint; p_report=0.0782; null_p95=0.0491; null_mean=0.0295,0.252974702529747,0.1042562410425624,False,False,False,True
synthetic,Synthetic baseline,False,2000,0.3,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,flag,max |T| (studentized),5.22381195883058,0.014198580141985802,False,0.0142,9.999000099990002e-05,12.711773600007291,n_pairs=20; n_pairs_dropped_var_floor=0; p_report=0.0142; p_holm_perm=0.002; p_holm_asymptotic=3.506e-06,0.07099290070992902,0.025557444255574446,True,False,True,True
synthetic,Synthetic baseline,False,2000,0.3,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.04555480059793182,0.1650834916508349,False,0.1651,9.999000099990002e-05,19.159554000012577,B=10000; scheme=joint; p_report=0.1651; null_p95=0.0575; null_mean=0.0345,0.49525047495250474,0.21225020355107346,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.34296570342965704,False,0.3430,9.999000099990002e-05,9.201273200000287,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3430; p_holm_perm=0.2538; p_holm_asymptotic=0.0907,0.6859314068593141,0.3858364163583642,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.07484407484407485,0.3093690630936906,False,0.3094,9.999000099990002e-05,13.521275000064634,B=10000; scheme=joint; p_report=0.3094; null_p95=0.1174; null_mean=0.0680,1.0,0.4379990572371335,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.34296570342965704,False,0.3430,9.999000099990002e-05,9.201273200000287,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3430; p_holm_perm=0.2538; p_holm_asymptotic=0.0907,0.6859314068593141,0.3858364163583642,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.07484407484407485,0.3093690630936906,False,0.3094,9.999000099990002e-05,13.521275000064634,B=10000; scheme=joint; p_report=0.3094; null_p95=0.1174; null_mean=0.0680,1.0,0.4379990572371335,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.8045419932322453,0.34296570342965704,False,0.3430,9.999000099990002e-05,9.201273200000287,n_pairs=18; n_pairs_dropped_var_floor=0; p_report=0.3430; p_holm_perm=0.2538; p_holm_asymptotic=0.0907,0.6859314068593141,0.3858364163583642,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.07484407484407485,0.3093690630936906,False,0.3094,9.999000099990002e-05,13.521275000064634,B=10000; scheme=joint; p_report=0.3094; null_p95=0.1174; null_mean=0.0680,0.9281071892810718,0.3832491750824918,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m100,n >= 100,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.5985920914917893,0.0907909209079092,False,0.0908,9.999000099990002e-05,9.201273200000287,n_pairs=7; n_pairs_dropped_var_floor=0; p_report=0.0908; p_holm_perm=0.09869; p_holm_asymptotic=0.06552,0.1815818418158184,0.10376105246618195,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,m100,n >= 100,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.07484407484407485,0.09549045095490451,False,0.0955,9.999000099990002e-05,13.521275000064634,B=10000; scheme=joint; p_report=0.0955; null_p95=0.0874; null_mean=0.0469,0.252974702529747,0.10913194394846229,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),2.425935738169573,0.2502749725027497,False,0.2503,9.999000099990002e-05,9.201273200000287,n_pairs=10; n_pairs_dropped_var_floor=0; p_report=0.2503; p_holm_perm=0.9739; p_holm_asymptotic=0.1527,0.5005499450054994,0.2815593440655934,False,False,False,True
nhanes2123,NHANES 21-23,True,820,0.13048780487804879,4,ev10,n_pos >= 10 and n_neg >= 10,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.046497584541062786,0.5480451954804519,False,0.5480,9.999000099990002e-05,13.521275000064634,B=10000; scheme=joint; p_report=0.5480; null_p95=0.0898; null_mean=0.0521,1.0,0.6165508449155084,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m20,n >= 20,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9288071192880712,False,0.9288,9.999000099990002e-05,2.409830900011002,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9288; p_holm_perm=1; p_holm_asymptotic=1,0.9288071192880712,0.9288071192880712,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m20,n >= 20,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9357064293570643,False,0.9357,9.999000099990002e-05,3.2869717001449317,B=10000; scheme=joint; p_report=0.9357; null_p95=0.2042; null_mean=0.1028,1.0,0.9357064293570643,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m30,n >= 30 (published default),10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9288071192880712,False,0.9288,9.999000099990002e-05,2.409830900011002,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9288; p_holm_perm=1; p_holm_asymptotic=1,0.9288071192880712,0.9288071192880712,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m30,n >= 30 (published default),10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9357064293570643,False,0.9357,9.999000099990002e-05,3.2869717001449317,B=10000; scheme=joint; p_report=0.9357; null_p95=0.2042; null_mean=0.1028,1.0,0.9357064293570643,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m50,n >= 50,10000.0,joint,42,0.05,diciccio2020,no_flag,max |T| (studentized),0.3336285180476114,0.9288071192880712,False,0.9288,9.999000099990002e-05,2.409830900011002,n_pairs=2; n_pairs_dropped_var_floor=0; p_report=0.9288; p_holm_perm=1; p_holm_asymptotic=1,0.9288071192880712,0.9288071192880712,False,False,False,True
german_credit,German Credit,False,200,0.7,2,m50,n >= 50,10000.0,joint,42,0.05,permutation_null,no_flag,max-min AUROC gap,0.02913943691975729,0.9357064293570643,False,0.9357,9.999000099990002e-05,3.2869717001449317,B=10000; scheme=joint; p_report=0.9357; null_p95=0.2042; null_mean=0.1028,0.9357064293570643,0.9357064293570643,False,False,False,True
